region_id;iso_smaf;gr_age;choice;prob
3;14;2;3;.1248879
3;14;3;0;1
3;14;3;1;.0278308
3;14;3;2;.0054923
3;14;3;3;.0273925
4;1;1;0;1
4;1;1;1;.1125453
4;1;1;2;.0116348
4;1;1;3;.0633737
4;1;2;0;1
4;1;2;1;.0830642
4;1;2;2;.0083387
4;1;2;3;.0461039
4;1;3;0;1
4;1;3;1;.039802
4;1;3;2;.003833
4;1;3;3;.0216374
4;2;1;0;1
4;2;1;1;.1125453
4;2;1;2;.0116348
4;2;1;3;.0633737
4;2;2;0;1
4;2;2;1;.0830642
4;2;2;2;.0083387
4;2;2;3;.0461039
4;2;3;0;1
4;2;3;1;.039802
4;2;3;2;.003833
4;2;3;3;.0216374
4;3;1;0;1
4;3;1;1;.1125453
4;3;1;2;.0116348
4;3;1;3;.0633737
4;3;2;0;1
4;3;2;1;.0830642
4;3;2;2;.0083387
4;3;2;3;.0461039
4;3;3;0;1
4;3;3;1;.039802
4;3;3;2;.003833
4;3;3;3;.0216374
4;4;1;0;1
4;4;1;1;.1005085
4;4;1;2;.0102656
4;4;1;3;.0562625
4;4;2;0;1
4;4;2;1;.0739179
4;4;2;2;.0073545
4;4;2;3;.040846
4;4;3;0;1
4;4;3;1;.0352363
4;4;3;2;.0033788
4;4;3;3;.0191139
4;5;1;0;1
4;5;1;1;.1139395
4;5;1;2;.0117955
4;5;1;3;.0642028
4;5;2;0;1
4;5;2;1;.0841279
4;5;2;2;.0084543
4;5;2;3;.0467184
4;5;3;0;1
4;5;3;1;.0403361
4;5;3;2;.0038864
4;5;3;3;.0219333
4;6;1;0;1
4;6;1;1;.1005085
4;6;1;2;.0102656
4;6;1;3;.0562625
4;6;2;0;1
4;6;2;1;.0739179
4;6;2;2;.0073545
4;6;2;3;.040846
4;6;3;0;1
4;6;3;1;.0352363
4;6;3;2;.0033788
4;6;3;3;.0191139
4;7;1;0;1
4;7;1;1;.1139395
4;7;1;2;.0117955
4;7;1;3;.0642028
4;7;2;0;1
4;7;2;1;.0841279
4;7;2;2;.0084543
4;7;2;3;.0467184
4;7;3;0;1
4;7;3;1;.0403361
4;7;3;2;.0038864
4;7;3;3;.0219333
4;8;1;0;1
4;8;1;1;.1139395
4;8;1;2;.0117955
4;8;1;3;.0642028
4;8;2;0;1
4;8;2;1;.0841279
4;8;2;2;.0084543
4;8;2;3;.0467184
4;8;3;0;1
4;8;3;1;.0403361
4;8;3;2;.0038864
4;8;3;3;.0219333
4;9;1;0;1
4;9;1;1;.1005085
4;9;1;2;.0102656
4;9;1;3;.0562625
4;9;2;0;1
4;9;2;1;.0739179
4;9;2;2;.0073545
4;9;2;3;.040846
4;9;3;0;1
4;9;3;1;.0352363
4;9;3;2;.0033788
4;9;3;3;.0191139
4;10;1;0;1
4;10;1;1;.1139395
4;10;1;2;.0117955
4;10;1;3;.0642028
4;10;2;0;1
4;10;2;1;.0841279
4;10;2;2;.0084543
4;10;2;3;.0467184
4;10;3;0;1
4;10;3;1;.0403361
4;10;3;2;.0038864
4;10;3;3;.0219333
4;11;1;0;1
4;11;1;1;.0672141
4;11;1;2;.0066442
4;11;1;3;.0370217
4;11;2;0;1
4;11;2;1;.0489525
4;11;2;2;.0047551
